time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2025-05-24T06:11:52.646Z,-0.1693,-0.0686,-0.9551,1.8153,-1.7392,-0.1395,-0.6069,-1.1922,-0.2027
2025-05-24T06:11:52.657Z,-0.1809,-0.1325,-0.99,1.5601,-0.9738,0.2971,-0.4599,-1.5117,-0.1264
2025-05-24T06:11:52.666Z,0.0349,-0.2683,-1.0903,-0.9166,0.435,1.3445,-0.1244,-1.725,0.0472
2025-05-24T06:11:52.676Z,0.1693,-0.4084,-1.1758,-2.1169,1.664,2.0357,0.2787,-1.7303,0.1757
2025-05-24T06:11:52.687Z,0.1975,-0.4431,-1.1223,-2.5219,1.8437,1.4145,0.5782,-1.6251,0.2524
2025-05-24T06:11:52.696Z,0.1265,-0.4082,-0.9879,-1.7865,1.3667,0.0348,0.664,-1.4972,0.235
2025-05-24T06:11:52.707Z,-0.0243,-0.3195,-0.8162,-0.4642,0.4269,-1.5823,0.4546,-1.4191,0.0973
2025-05-24T06:11:52.716Z,-0.1201,-0.2469,-0.7366,0.2689,-0.2028,-2.1829,0.1374,-1.387,-0.087
2025-05-24T06:11:52.727Z,-0.157,-0.2577,-0.7759,0.4732,-0.0213,-1.7126,-0.171,-1.1433,-0.2191
2025-05-24T06:11:52.737Z,-0.1429,-0.2706,-0.8308,0.2286,0.1168,-1.2075,-0.4132,-0.8561,-0.2118
2025-05-24T06:11:52.750Z,-0.138,-0.2593,-0.8573,0.1797,0.0455,-1.0016,-0.6036,-0.6526,-0.1482
2025-05-24T06:11:52.756Z,-0.1574,-0.2396,-0.8596,0.3095,-0.0681,-0.9804,-0.7957,-0.4821,-0.1338
2025-05-24T06:11:52.766Z,-0.1598,-0.234,-0.8721,0.2919,-0.0231,-0.8719,-0.9782,-0.399,-0.1791
2025-05-24T06:11:52.776Z,-0.1558,-0.2217,-0.8984,0.2297,-0.0495,-0.6138,-1.1384,-0.3829,-0.2259
2025-05-24T06:11:52.787Z,-0.1605,-0.209,-0.9346,0.2424,-0.0514,-0.263,-1.2594,-0.3452,-0.2564
2025-05-24T06:11:52.796Z,-0.1583,-0.1988,-0.9881,0.209,-0.0207,0.2305,-1.3172,-0.2663,-0.2935
2025-05-24T06:11:52.807Z,-0.1577,-0.1892,-1.0183,0.1783,-0.0126,0.4697,-1.32,-0.1615,-0.3772
2025-05-24T06:11:52.816Z,-0.1234,-0.1714,-1.0234,-0.1973,-0.0899,0.4748,-1.3007,-0.0863,-0.4158
2025-05-24T06:11:52.826Z,-0.1058,-0.1193,-1.0205,-0.3418,-0.5462,0.4447,-1.2832,-0.2781,-0.3499
2025-05-24T06:11:52.837Z,-0.1181,-0.0522,-1.0622,-0.2449,-1.0426,0.9303,-1.2442,-0.4197,-0.25
2025-05-24T06:11:52.846Z,-0.1314,-0.0306,-1.138,-0.1506,-1.1143,1.6278,-1.1492,-0.343,-0.1745
2025-05-24T06:11:52.857Z,-0.131,-0.0193,-1.1693,-0.1772,-1.1358,1.8619,-1.0119,-0.1998,-0.1108
2025-05-24T06:11:52.866Z,-0.1438,-0.014,-1.1573,-0.0398,-1.0982,1.6925,-0.8674,-0.1418,-0.0824
2025-05-24T06:11:52.877Z,-0.1507,-0.0158,-1.1035,-0.0391,-0.9977,1.1304,-0.7543,-0.2867,-0.0938
2025-05-24T06:11:52.887Z,-0.1505,-0.0256,-1.0617,-0.0637,-0.8435,0.7621,-0.6591,-0.5106,-0.1581
2025-05-24T06:11:52.896Z,-0.1642,-0.0394,-1.047,-0.0063,-0.6762,0.6514,-0.5724,-0.6542,-0.2439
2025-05-24T06:11:52.908Z,-0.1609,-0.0151,-1.0333,-0.1269,-0.9024,0.4949,-0.4566,-0.7482,-0.3206
2025-05-24T06:11:52.916Z,-0.1235,0.0005,-0.9947,-0.5985,-1.0081,0.0965,-0.4566,-0.7482,-0.3206
2025-05-24T06:11:52.927Z,-0.0869,0.0186,-0.9448,-1.0137,-1.1384,-0.3719,-0.4158,-0.8317,-0.2744
2025-05-24T06:11:52.937Z,-0.0631,0.0136,-0.908,-1.3358,-1.0388,-0.7205,-0.3856,-0.9729,-0.1821
2025-05-24T06:11:52.946Z,-0.0501,0.009,-0.8683,-1.5423,-0.948,-1.0662,-0.3715,-1.1592,-0.0583
2025-05-24T06:11:52.958Z,-0.084,-0.0175,-0.8553,-1.2653,-0.6242,-1.1587,-0.4883,-1.2067,0.1212
2025-05-24T06:11:52.966Z,-0.1429,-0.0412,-0.8412,-0.7992,-0.3767,-1.2644,-0.4883,-1.2067,0.1212
2025-05-24T06:11:52.976Z,-0.206,-0.0509,-0.8455,-0.2881,-0.2112,-1.1779,-0.5847,-1.0676,0.1365
2025-05-24T06:11:52.988Z,-0.2379,-0.0659,-0.8695,-0.0955,-0.0263,-0.9129,-0.6838,-0.8001,0.14
2025-05-24T06:11:52.996Z,-0.2465,-0.054,-0.892,-0.1447,-0.0831,-0.6817,-0.6838,-0.8001,0.14
2025-05-24T06:11:53.007Z,-0.227,-0.0374,-0.9089,-0.3724,-0.1934,-0.5041,-0.6763,-0.6539,0.2221
2025-05-24T06:11:53.016Z,-0.2311,-0.0128,-0.9179,-0.3907,-0.3519,-0.4262,-0.6763,-0.6539,0.2221
2025-05-24T06:11:53.026Z,-0.2325,0.0073,-0.9152,-0.4438,-0.4786,-0.4471,-0.7109,-0.6323,0.2589
2025-05-24T06:11:53.037Z,-0.2673,0.0214,-0.9004,-0.3626,-0.537,-0.5052,-0.7777,-0.6453,0.267
2025-05-24T06:11:53.046Z,-0.2673,0.0214,-0.9004,-0.2057,-0.4218,-0.5627,-0.8561,-0.6975,0.2491
2025-05-24T06:11:53.057Z,-0.2832,0.0186,-0.9043,-0.135,-0.3033,-0.4753,-0.9721,-0.8404,0.1669
2025-05-24T06:11:53.067Z,-0.2962,0.015,-0.9407,-0.0786,-0.1748,-0.0267,-0.9502,-0.818,0.1466
2025-05-24T06:11:53.076Z,-0.3012,0.0118,-1.0058,-0.1305,-0.0634,0.629,-0.9502,-0.818,0.1466
2025-05-24T06:11:53.087Z,-0.2832,0.0289,-1.0439,-0.3905,-0.1714,0.9726,-0.8314,-0.5481,0.236
2025-05-24T06:11:53.097Z,-0.2686,0.0567,-1.0465,-0.5523,-0.3639,0.9833,-0.8143,-0.422,0.2881
2025-05-24T06:11:53.107Z,-0.2707,0.0778,-1.0249,-0.5807,-0.4804,0.7638,-0.823,-0.3498,0.3319
2025-05-24T06:11:53.117Z,-0.2646,0.0977,-1.0001,-0.6815,-0.5736,0.5448,-0.8316,-0.3376,0.3648
2025-05-24T06:11:53.127Z,-0.2587,0.1042,-0.986,-0.7501,-0.5318,0.4391,-0.8155,-0.3658,0.3955
2025-05-24T06:11:53.137Z,-0.263,0.0919,-0.9887,-0.7342,-0.3118,0.4962,-0.749,-0.4285,0.4366
2025-05-24T06:11:53.147Z,-0.2631,0.0773,-0.9979,-0.7882,-0.0894,0.5972,-0.6462,-0.533,0.4998
2025-05-24T06:11:53.158Z,-0.253,0.0842,-0.93,-0.8989,-0.0114,0.4243,-0.5492,-0.7272,0.5734
2025-05-24T06:11:53.167Z,-0.253,0.0842,-0.93,-0.999,-0.0487,-0.0995,-0.5085,-1.0149,0.6243
2025-05-24T06:11:53.178Z,-0.2966,0.1149,-0.7725,-0.9415,-0.086,-0.8228,-0.5382,-1.3755,0.6417
2025-05-24T06:11:53.188Z,-0.3112,0.1667,-0.7427,-0.757,-0.248,-1.5353,-0.5936,-1.8155,0.6886
2025-05-24T06:11:53.196Z,-0.3112,0.1667,-0.7427,-0.822,-0.6974,-1.6617,-0.5749,-2.2633,0.81
2025-05-24T06:11:53.208Z,-0.2761,0.2851,-0.7992,-1.1527,-1.1936,-1.1894,-0.4637,-2.6923,1.0287
2025-05-24T06:11:53.216Z,-0.2761,0.2851,-0.7992,-1.6347,-1.7017,-0.9041,-0.3186,-3.2051,1.2947
2025-05-24T06:11:53.228Z,-0.2563,0.3771,-0.7105,-2.1789,-2.1402,-1.1194,-0.1721,-3.8961,1.4997
2025-05-24T06:11:53.237Z,-0.3013,0.4085,-0.6704,-2.354,-2.4026,-1.4773,0.0063,-4.7362,1.6026
2025-05-24T06:11:53.246Z,-0.3013,0.4085,-0.6704,-2.2675,-2.6212,-1.5838,0.264,-5.5467,1.6549
2025-05-24T06:11:53.257Z,-0.4362,0.4455,-0.6562,-2.0489,-2.7064,-1.3391,0.5718,-6.0648,1.7009
2025-05-24T06:11:53.266Z,-0.4362,0.4455,-0.6562,-1.7925,-2.8821,-1.0708,0.845,-6.1772,1.7624
2025-05-24T06:11:53.277Z,-0.6313,0.4986,-0.6402,-1.3293,-3.1447,-0.8496,1.042,-5.9537,1.8594
2025-05-24T06:11:53.287Z,-0.7259,0.4933,-0.657,-0.6255,-3.2721,-0.4305,1.1497,-5.5342,1.9939
2025-05-24T06:11:53.297Z,-0.7722,0.4804,-0.6404,-0.0605,-3.1145,0.0882,1.1845,-4.9971,2.1195
2025-05-24T06:11:53.307Z,-0.7679,0.4835,-0.5671,0.0546,-2.9235,0.1868,1.1482,-4.4527,2.2233
2025-05-24T06:11:53.316Z,-0.7679,0.4835,-0.5671,-0.2381,-2.8564,-0.2568,1.0479,-4.0119,2.3776
2025-05-24T06:11:53.327Z,-0.6745,0.4057,-0.4615,-0.8926,-2.5192,-0.6505,0.9102,-3.7191,2.5762
2025-05-24T06:11:53.337Z,-0.6986,0.3368,-0.4646,-1.4522,-1.7123,-0.6432,0.7885,-3.5126,2.758
2025-05-24T06:11:53.347Z,-0.7702,0.2885,-0.4745,-1.2276,-0.8744,-0.323,0.7141,-3.4194,2.862
